BookID,Title,Author,Genre,ISBN,TotalCopies,AvailableCopies,PublishedYear
4105,Beatrice's Goat,Page McBrier,Juvenile Nonfiction,9780689869907,10,3,2004
4106,Michael's Golden Rules,Deloris Jordan;Michael Jordan,Juvenile Fiction,9780689870163,10,6,2007
4107,Amelia's 6th-Grade Notebook,Marissa Moss,Juvenile Fiction,9780689870408,10,5,2005
4108,The Au Pairs,Melissa de la Cruz,Juvenile Fiction,9780689873195,10,10,2005
4109,I Love Saturdays y domingos,Alma Flor Ada,Juvenile Fiction,9780689874093,10,5,2004
4110,Star Bright,Cathy Hapka,Juvenile Nonfiction,9780689876707,10,5,2005
4111,Alanna,Tamora Pierce,Juvenile Fiction,9780689878558,10,10,2005
4112,The Woman Who Rides Like a Man,Tamora Pierce,Juvenile Fiction,9780689878589,10,2,2005
4113,Soldiers of Destruction,Charles W. Sydnor,History,9780691008530,10,8,1990
4114,"Sounds, Feelings, Thoughts",Wisława Szymborska,Poetry,9780691013800,10,7,1981
4115,Dionysiac Poetics and Euripides' Bacchae,Charles Segal,Literary Criticism,9780691015972,10,7,1997
4116,The Myth of the Eternal Return,Mircea Eliade,Social Science,9780691017778,10,1,1971
4117,Eugene Onegin: Commentary and index,Aleksandr Sergeevich Pushkin,Literary Criticism,9780691019048,10,5,1990
4118,EUGENE ONEGIN - A NOVEL IN VERSE V.1,Aleksandr Sergeevich Pushkin,Literary Criticism,9780691019055,10,8,1990
4119,The Essential Kierkegaard,S瞨en·Kierkegaard,Philosophy,9780691019406,10,10,2000
4120,A Source Book in Indian Philosophy,"Sarvepalli Radhakrishnan, Sir",Philosophy,9780691019581,10,10,1957
4121,Fear and Trembling,Soren Aabye Kierkegaard;Søren Kierkegaard,Christianity,9780691019628,10,1,1954
4122,Philosophy and the Mirror of Nature,Richard Rorty,Philosophy,9780691020167,10,8,1980
4123,Images and Symbols,Mircea Eliade,Religion,9780691020686,10,6,1961
4124,Vladimir Nabokov,Brian Boyd,Biography & Autobiography,9780691024714,10,5,1991
4125,The Rise of Christianity,Rodney Stark,Religion,9780691027494,10,6,1996
4126,Making Democracy Work,Robert D. Putnam;Robert Leonardi;Raffaella Nanetti,Political Science,9780691037387,10,5,1993
4127,Multiculturalism,Charles Taylor;Amy Gutmann,Philosophy,9780691037790,10,6,1994
4128,The Nature of Space and Time,Stephen Hawking;Roger Penrose,Science,9780691050843,10,8,2000
4129,The Essential John Nash,John Nash,Mathematics,9780691096100,10,9,2007
4130,The complete works of Aristotle,Aristoteles,"Philosophy, Ancient",9780691097183,10,8,1985
4131,The Complete Works of Aristotle,Aristotle,Philosophy,9780691099507,10,8,1984
4132,Hamlet in Purgatory,Stephen Greenblatt,Drama,9780691102573,10,6,2002
4133,The Two-Mile Time Machine,Richard B. Alley,Science,9780691102962,10,4,2002
4134,Shamanism,Mircea Eliade,"Body, Mind & Spirit",9780691119427,10,9,2004
4135,Hegel's Preface to the Phenomenology of Spirit,Georg Wilhelm Friedrich Hegel;Yirmiyahu Yovel,Philosophy,9780691120522,10,9,2005
4136,On Bullshit,Harry G. Frankfurt,Philosophy,9780691122946,10,9,2005
4137,The Chronicles of Narnia CD Box Set,C. S. Lewis,Juvenile Fiction,9780694524754,10,8,2004
4138,Sisters,Charles Higham,Biography & Autobiography,9780698112681,10,7,1984
4139,Many Luscious Lollipops,Ruth Heller,Juvenile Nonfiction,9780698116412,10,4,1998
4140,"Mine, All Mine",Ruth Heller,Juvenile Nonfiction,9780698117976,10,2,1999
4141,Fantastic! Wow! and Unreal!,Ruth Heller,Juvenile Nonfiction,9780698118751,10,4,2000
4142,The Risk of Darkness,Susan Hill,Detective and mystery stories,9780701179793,10,6,2006
4143,The Egg and I,Betty MacDonald,Farm life,9780704102477,10,3,1992
4144,The Time Machine,Herbert George Wells,"Science fiction, English",9780706425611,10,10,1985
4145,The Beatles years,Barry Miles;Keith Badman,Biography & Autobiography,9780711983083,10,9,2001
4146,The Mansion on the Hill,Fred Goodman,Music trade,9780712645621,10,9,2003
4147,The World is Flat,Thomas L. Friedman,Computer science,9780713998788,10,9,2005
4148,America,Jon Stewart;Ben Karlin;David Javerbaum,Democracy,9780713998948,10,3,2005
4149,Hooked,Pauline Kael,Motion pictures,9780714529035,10,4,1990
4150,Alfred Hitchcock and the Making of Psycho,Stephen Rebello,Psycho (Motion picture : 1960),9780714530031,10,3,1998
4151,Euripides,Pantelis Michelakis,Drama,9780715629949,10,1,2006
4152,The Egyptologist,Arthur Phillips,Americans,9780715633991,10,3,2005
4153,Economics: European Edition,Paul Krugman;Robin Wells;Kathryn Graddy,Business & Economics,9780716799566,10,7,2007
4154,Banker,Dick Francis,Fiction,9780718132385,10,5,2000
4155,Sushi for Beginners,Marian Keyes,Business women,9780718144463,10,10,2000
4156,Medicus and the Disappearing Dancing Girls,Ruth Downie,Detective and mystery stories,9780718149291,10,8,2006
4157,Orientalism,John MacKenzie;John MacDonald MacKenzie,Art,9780719045783,10,3,1995
4158,A Farewell to Arms?,Michael Cox;Adrian Guelke;Fiona Stephen,History,9780719071157,10,2,2006
4159,Maisie Dobbs,Jacqueline Winspear,Detective and mystery stories,9780719566226,10,9,2005
4160,Birds of a Feather,Jacqueline Winspear,Children of the rich,9780719566233,10,10,2005
4161,Black Sugar,Jeremy Reed,"Erotic poetry, English",9780720608724,10,1,1992
4162,Robbins and Cotran Review of Pathology,Edward C. Klatt;Stanley Leonard Robbins;Vinay Kumar,Medical,9780721601946,10,5,2005
4163,The Valkyries,Paulo Coelho,Angels,9780722533949,10,6,1996
4164,How to Seduce Your Dream Man,Anna Maxted,Man-woman relationships,9780722539019,10,3,1999
4165,Mutant Message from Forever,Marlo Morgan,Aboriginal Australians,9780722540404,10,6,2000
4166,The Tale of Jemima Puddle-Duck,Beatrix Potter,Juvenile Nonfiction,9780723247784,10,6,2002
4167,The Tale of The Flopsy Bunnies,Beatrix Potter,Juvenile Nonfiction,9780723247791,10,9,2010
4168,The World of Peter Rabbit,Beatrix Potter,Juvenile Fiction,9780723257639,10,2,2006
4169,A Journal,Beatrix Potter (Illustratorin),"Novelists, English",9780723258056,10,9,2006
4170,The Dig,Alan Dean Foster;Sean Clark,Interplanetary voyages,9780727852663,10,4,1997
4171,Exit to Eden,Anne Rampling;Anne Rice,Photographers,9780727853417,10,7,1998
4172,Desert Heat,Ja Jance;Judith A. Jance,Fiction,9780727861153,10,2,2004
4173,The Dark City,Max Allan Collins,Fiction,9780727862426,10,5,2005
4174,Code,Charles Petzold,Computers,9780735611313,10,3,2000
4175,Writing Secure Code,Michael Howard;David LeBlanc,Computers,9780735617223,10,3,2003
4176,Homepage Usability,Jakob Nielsen;Marie Tahir,Business enterprises,9780735711020,10,1,2001
4177,"The Girlhood Diary of Louisa May Alcott, 1843-1846",Louisa May Alcott,Juvenile Nonfiction,9780736805995,10,7,2001
4178,"Israel, My Beloved",Kay Arthur,Fiction,9780736903707,10,4,2001
4179,Living with Passion and Purpose,Elizabeth George,Religion,9780736908160,10,10,2005
4180,The Rapture,Tim F. LaHaye,Religion,9780736909525,10,5,1998
4181,Life Management for Busy Women,Elizabeth George,Religion,9780736910194,10,1,2002
4182,Simple Acts of Faith,Margaret Feinberg,Religion,9780736910736,10,5,2003
4183,A Wife After God's Own Heart Growth and Study Guide,Elizabeth George,Religion,9780736911689,10,8,2004
4184,Loving God with All Your Mind,Elizabeth George,Religion,9780736913829,10,4,2005
4185,The Greenlander,Mark Adlard,Adventure stories,9780737000368,10,8,1978
4186,Perfectly Reasonable Deviations from the Beaten Track,Richard Phillips Feynman,Biography & Autobiography,9780738206363,10,4,2005
4187,Juneau and Sauk Counties,Jacqueline Ann;Sheila Zenk,History,9780738519388,10,4,2002
4188,Sebastopol,Western Sonoma County Historical Society,History,9780738528526,10,10,2003
4189,Lake Orion,James E. Ingram;Lori Grove,History,9780738539560,10,9,2006
4190,Cypress Gardens,Mary M. Flekke;Sarah E. MacDonald;Randall M. MacDonald,History,9780738543390,10,8,2006
4191,Center City Philadelphia in the 19th Century,The Print and Photograph Department of the Library Company of Philadelphia,History,9780738544922,10,7,2006
4192,Selections from the Oakland Tribune Archives,Annalee Allen,History,9780738546780,10,7,2006
4193,Book of Nightmares,John Peel,Fiction,9780738706122,10,5,2005
4194,Rincewind the Wizzard,Terry Pratchett,Discworld (Imaginary place),9780739403457,10,8,1999
4195,Hitchhiker's Trilogy,Douglas Adams,"Dent, Arthur (Fictitious character)",9780739410127,10,3,2000
4196,All the Pretty Horses,Cormac McCarthy,Americans,9780739412534,10,5,1992
4197,The Chrestomanci Quartet,Diana Wynne Jones,Chrestomanci (Fictitious character),9780739414392,10,1,2000
4198,The Last Herald-mage,Mercedes Lackey,"Fantasy fiction, American",9780739422953,10,4,1990
4199,Wizard's Castle,Diana Wynne Jones,Fantasy,9780739423851,10,5,2002
4200,A Tolkien Miscellany,John Ronald Reuel Tolkien,"Fantasy fiction, English",9780739427361,10,6,2002
4201,The Abhorsen Trilogy,Garth Nix,"Fantasy fiction, American",9780739432174,10,4,2003
4202,The complete guide to Middle-earth,Robert Foster,Literary Criticism,9780739432976,10,3,1971
4203,Time Quartet,Madeleine L'Engle,Science fiction,9780739439708,10,10,2003
4204,The Foundation Trilogy,Isaac Asimov,Science fiction,9780739444054,10,3,2004
4205,The Christmas Thief,Mary Higgins Clark,Christmas stories,9780739447345,10,7,2004
4206,Night fall,Nelson DeMille,Fiction,9780739449073,10,2,2004
4207,The Sundering,Jacqueline Carey,Brothers,9780739456903,10,2,2005
4208,Marley and me : love and life with the world's worst dog,John Grogan,Labrador retriever,9780739461198,10,8,2005
4209,Twelve sharp,Janet Evanovich,Bail bond agents,9780739469057,10,6,2006
4210,Bill Gates,Sara Barton-Wood,Juvenile Nonfiction,9780739844328,10,6,2001
4211,Another Day in Paradise,Jim Toomey,Humor,9780740720123,10,5,2001
4212,Calvin and Hobbes: Sunday Pages 1985-1995,Bill Watterson,Comics & Graphic Novels,9780740721359,10,4,2001
4213,Another Day in Cubicle Paradise,Scott Adams,Humor,9780740721946,10,4,2002
4214,The Complete Calvin and Hobbes,Bill Watterson,Comics & Graphic Novels,9780740748479,10,4,2005
4215,Chomsky on Miseducation,Noam Chomsky,Education,9780742529786,10,1,2004
4216,A Primate's Memoir,Robert M. Sapolsky,Nature,9780743202411,10,3,2002
4217,"New Jewish Wedding, Revised",Anita Diamant,Reference,9780743202558,10,9,2001
4218,Bowling Alone,Robert D. Putnam,History,9780743203043,10,8,2001
4219,The Blackwater Lightship,Colm Toibin,Fiction,9780743203319,10,1,2001
4220,The Most Of P.G. Wodehouse,P.G. Wodehouse,Fiction,9780743203586,10,10,2000
4221,"How Right You Are, Jeeves",P.G. Wodehouse,Fiction,9780743203593,10,5,2000
4222,Jeeves And The Tie That Binds,P.G. Wodehouse,Fiction,9780743203623,10,9,2000
4223,The Body Artist,Don DeLillo,Fiction,9780743203968,10,8,2002
4224,Sarah Ban Breathnach's Mrs. Sharp's Traditions,Sarah Ban Breathnach,Family & Relationships,9780743210768,10,6,2001
4225,Not Much Fun,Stuart Y. Silverstein,Biography & Autobiography,9780743211482,10,6,2001
4226,An Hour Before Daylight,Jimmy Carter,Biography & Autobiography,9780743211994,10,9,2001
4227,Cover Her Face,P.D. James,Fiction,9780743219570,10,8,2001
4228,Drugs and Crime Deviant Pathways,Cândido da Agra;Serge Brochu;Marie-Marthe Cousineau,Criminal behavior,9780743222044,10,6,2002
4229,The Skull Beneath the Skin,P. D. James,Fiction,9780743222051,10,4,1982
4230,Authentic Happiness,Martin E. P. Seligman,Psychology,9780743222983,10,2,2004
4231,John Adams,David McCullough,Biography & Autobiography,9780743223133,10,3,2002
4232,Yanks,John Eisenhower,History,9780743223850,10,5,2002
4233,Man and Boy,Tony Parsons,Fiction,9780743225083,10,2,2001
4234,Seventeen Seventy-six,David McCullough,Biography & Autobiography,9780743226721,10,8,2006
4235,President Nixon,Richard Reeves,Biography & Autobiography,9780743227193,10,1,2002
4236,The Other Boleyn Girl,Philippa Gregory,Fiction,9780743227445,10,2,2001
4237,Shampoo Planet,Douglas Coupland,Fiction,9780743231534,10,10,2002
4238,Them,Jon Ronson,Political Science,9780743233217,10,3,2003
4239,Shout!,Philip Norman,Biography & Autobiography,9780743235655,10,7,2005
4240,Man and Wife,Tony Parsons,Fiction,9780743236140,10,4,2002
4241,Teacher Man,Frank McCourt,Biography & Autobiography,9780743243780,10,1,2006
4242,The Partly Cloudy Patriot,Sarah Vowell,History,9780743243803,10,7,2003
4243,Will You Miss Me When I'm Gone?,Mark Zwonitzer;Charles Hirshberg,Biography & Autobiography,9780743243827,10,3,2004
4244,Cosmopolis,Don DeLillo,Fiction,9780743244251,10,9,2004
4245,Chronicles,Bob Dylan,Biography & Autobiography,9780743244589,10,3,2005
4246,The Boat of Dreams,Richard Preston,Fiction,9780743245920,10,5,2003
4247,The Glass Castle,Jeannette Walls,Biography & Autobiography,9780743247542,10,10,2006
4248,Wideacre,Philippa Gregory,Fiction,9780743249294,10,10,2003
4249,The Favored Child,Philippa Gregory,Fiction,9780743249300,10,7,2003
4250,The Master,Colm Toibin,Fiction,9780743250412,10,3,2005
4251,Generation of Swine,Hunter S. Thompson,Biography & Autobiography,9780743250443,10,7,2003
4252,The Great Shark Hunt,Hunter S. Thompson,Biography & Autobiography,9780743250450,10,1,2003
4253,The 7 Habits of Highly Effective People Personal Workbook,Stephen R. Covey,Self-Help,9780743250979,10,5,2003
4254,Sea of Thunder,Evan Thomas,History,9780743252218,10,4,2006
4255,A Separate Peace,John Knowles,Fiction,9780743253970,10,8,2003
4256,Plan of Attack,Bob Woodward,Political Science,9780743255486,10,8,2004
4257,Frankenstein,Mary Wollstonecraft Shelley,Fiction,9780743255783,10,4,2003
4258,The Scarpetta Collection Volume II,Patricia Cornwell,Fiction,9780743255813,10,6,2003
4259,The Trial of Queen Caroline,Jane Robins,Biography & Autobiography,9780743255905,10,8,2006
4260,Benjamin Franklin,Walter Isaacson,Biography & Autobiography,9780743258074,10,4,2004
4261,The Sleeping Doll,Jeffery Deaver,Fiction,9780743260947,10,3,2007
4262,Liars and Saints,Maile Meloy,Fiction,9780743261982,10,4,2004
4263,"Cry, the Beloved Country",Alan Paton,Fiction,9780743262170,10,1,1987
4264,Einstein,Walter Isaacson,Biography & Autobiography,9780743264730,10,5,2007
4265,I Heard that Song Before,Mary Higgins Clark,Fiction,9780743264914,10,10,2007
4266,I'm Too Young To Be Seventy,Judith Viorst,Humor,9780743267748,10,6,2005
4267,The Virgin's Lover,Philippa Gregory,Fiction,9780743269261,10,8,2005
4268,The 7 Habits of Highly Effective People,Stephen R. Covey,Self-Help,9780743269513,10,4,2004
4269,The Organized Student,Donna Goldberg,Family & Relationships,9780743270205,10,1,2005
4270,Team of Rivals,Doris Kearns Goodwin,Biography & Autobiography,9780743270755,10,8,2006
4271,Untouchables,Narendra Jadhav,Biography & Autobiography,9780743270793,10,8,2005
4272,Brokeback Mountain,Annie Proulx,Fiction,9780743271325,10,6,2005
4273,Love Smart,Dr. Phil McGraw,Family & Relationships,9780743272094,10,10,2005
4274,The Constant Princess,Philippa Gregory,Fiction,9780743272490,10,4,2006
4275,The Boleyn Inheritance,Philippa Gregory,Fiction,9780743272506,10,1,2006
4276,Virgin Earth,Philippa Gregory,Fiction,9780743272537,10,4,2006
4277,How to Win Friends and Influence People for Teen Girls,Donna Dale Carnegie,Self-Help,9780743272773,10,2,2005
4278,The Good Earth,Pearl S. Buck,Fiction,9780743272933,10,3,2004
4279,Love-Lies-Bleeding,Don DeLillo,Euthanasia,9780743273053,10,1,2005
4280,The Coffin Dancer,Jeffery Deaver,Fiction,9780743275033,10,6,2004
4281,Diary of a Mistress,Miasha,Fiction,9780743281591,10,2,2006
4282,Female Chauvinist Pigs,Ariel Levy,Social Science,9780743284288,10,6,2006
4283,Persian Mirrors,Elaine Sciolino,History,9780743284790,10,5,2005
4284,Chuck Klosterman IV,Chuck Klosterman,Biography & Autobiography,9780743284882,10,6,2006
4285,Kissinger,Walter Isaacson,Biography & Autobiography,9780743286978,10,9,2005
4286,Lisey's Story,Stephen King,Fiction,9780743289412,10,1,2006
4287,True Evil,Greg Iles,Fiction,9780743292498,10,9,2006
4288,You On A Diet,M. D. Roizen (Michael F.);Michael F. Roizen,Reducing diets,9780743292542,10,5,2006
4289,The Good House,Tananarive Due,Fiction,9780743296168,10,4,2006
4290,Does Anything Eat Wasps?,New Scientist,Humor,9780743297264,10,2,2006
4291,The SPEED of Trust,Stephen R. Covey;Rebecca R. Merrill,Business & Economics,9780743297301,10,3,2006
4292,"Look Homeward, Angel",Thomas Wolfe,Fiction,9780743297318,10,8,2006
4293,Fargo Rock City,Chuck Klosterman,Music,9780743406567,10,7,2002
4294,Eye of the Storm,Virginia C. Andrews,Partition of decedents' estates,9780743409155,10,2,2002
4295,Like Shaking Hands With God,Kurt Vonnegut Jr.;Lee Stringer,Biography & Autobiography,9780743410588,10,6,2000
4296,The Second Time Around,Mary Higgins Clark,Fiction,9780743412629,10,3,2004
4297,The Inhuman Condition,Clive Barker,Fiction,9780743417341,10,4,2001
4298,Star Trek Voyager Companion,Paul Ruditis,Fiction,9780743417518,10,4,2003
4299,Deck the Halls,Mary Higgins Clark;Carol Higgins Clark,Fiction,9780743418133,10,7,2001
4300,Music & Silence,Rose Tremain,Fiction,9780743418263,10,9,2001
4301,Salem Falls,Jodi Picoult,Fiction,9780743418713,10,6,2002
4302,Perfect Match,Jodi Picoult,Fiction,9780743418720,10,5,2002
4303,"God Bless You, Dr. Kevorkian",Kurt Vonnegut,Fiction,9780743422000,10,1,2001
4304,Blink-182,Blink-182;Anne Hoppus;Tom Delonge;Mark Hoppus;Travis Barker,Biography & Autobiography,9780743422079,10,4,2001
4305,The Diablo: The Black Road,Mel Odom,Fiction,9780743426916,10,2,2002
4306,The Diablo: The Kingdom of Shadow,Richard A. Knaak,Fiction,9780743426923,10,7,2002
4307,The Twentieth Wife,Indu Sundaresan,Fiction,9780743428187,10,6,2003
4308,Black Cat,V. C. Andrews,Fiction,9780743428675,10,8,2004
4309,Last Man Standing,David Baldacci,English fiction,9780743428958,10,2,2002
4310,Songs of the Humpback Whale,Jodi Picoult,Fiction,9780743431019,10,4,2001
4311,March Upcountry,David Weber;John Ringo,Fiction,9780743435383,10,1,2002
4312,Roughing It,Mark Twain,Fiction,9780743436502,10,10,2003
4313,The Shining,Stephen King,Fiction,9780743437493,10,7,2002
4314,The Vanished Man,Jeffery Deaver,Fiction,9780743437813,10,4,2004
4315,One More for the Road,Ray Bradbury,"Fantasy fiction, American",9780743440745,10,8,2003
4316,Double Dealer,Max Allan Collins,Fiction,9780743444040,10,7,2003
4317,Shooting Stars Omnibus,V.C. Andrews,Fiction,9780743449021,10,8,2002
4318,Serpent,Clive Cussler;Paul Kemprecos,Archaeological expeditions,9780743449656,10,1,2002
4319,Shock Wave,Clive Cussler,Adventure stories,9780743449670,10,9,2002
4320,The Footprints of God,Greg Iles,Fiction,9780743454148,10,4,2004
4321,My Sister's Keeper,Jodi Picoult,Fiction,9780743454537,10,2,2005
4322,Vanishing Acts,Jodi Picoult,Fiction,9780743454551,10,8,2005
4323,On Writing,Stephen King,Biography & Autobiography,9780743455961,10,3,2002
4324,Sex and the City,Amy Sohn;Sarah Jessica Parker,Fiction,9780743456814,10,6,2002
4325,He Sees You When You're Sleeping,Mary Higgins Clark;Carol Higgins Clark,Fiction,9780743456869,10,2,2002
4326,From Sawdust to Stardust,Terry Lee Rioux,Biography & Autobiography,9780743457620,10,5,2005
4327,The Honourable Schoolboy,John le Carre,Fiction,9780743457910,10,5,2002
